nombre_entidad,nit_entidad,nivel,orden,numero_de_resolucion,documento_contratista,nombre_contratista,numero_de_contrato,valor_sancion,fecha_de_publicacion,ruta_de_proceso,cod_depto,cod_mpio,dpto,nom_mpio
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,290 DE 2016,81715332,DAIRON ANDRES CAMILO GALINDO CASTRO,268 DE 2015,3108000,2016-06-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3737,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - TRANSMILENIO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,248,900398793,EGOBUS SAS,CTO13-10,0,2016-04-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3476,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,6242,79780471,DIEGO ALEJANDRO BARACALDO AMAYA,1942-2013,6824058,2016-12-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4818,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCIION 64252 DE 2015,19229812,ALVARO NIÑO CORTES,IDU-1333-2015,15701760,2015-11-19T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2952,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Constancia Ejecutoria IDU-857-2013,79276624,OMAR ZAMBRANO PINZON,IDU-857-2013,3780000,2015-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2125,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE HACIENDA DISTRITAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,DGC-000522,9006850161,CONSORCIO OBRAR CAD,130376-0-2013,4282178,2015-09-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2691,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 7644 de 2016,9007662331,CONSORCIO ESPACIOS URBANOS 009,IDU-1275-2014,282643280,2016-07-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4777,11,11001,BOGOTA,BOGOTA
UNIDAD DE GESTIÓN PENSIONAL Y PARAFISCALES (UGPP),900373913,NACIONAL,NACIONAL DESCENTRALIZADO,1294 DEL 29 DE SEPTIEMBRE DE 2017,9008093730,UNION TEMPORAL ADMINISTRACION INTEGRAL 2014,03.256-2015,20050145,2017-09-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6137,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,161-2016,53099655,YENNY PAOLA NOVOA BOLIVAR,1381-2016,35838,2016-10-13T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4360,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - JARDÍN BOTÁNICO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,062-2015,1073670350,JORGE HUMBERTO SANCHEZ ESCOBAR,JBB-CTO-1129-2013,1694700,2015-03-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2681,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - ALCALDÍA LOCAL DE BOSA,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 031 DE 2017,900842172,CONSORCIO INTEGRAL BOSA,CONTRATO DE OBRA PUBLICA 021 DE 2015,20683650,2017-02-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5341,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE INTEGRACIÓN SOCIAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,1523 Y 1583,900686647,CONSORCIO MEMCAR,10335-2013,20383870.5,2017-09-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6118,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,Resolucion N° 45 de 2017,52980544,DIANA CATALINA RODRIGUEZ GARZON,cto 142 - 2017,0,2017-05-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5678,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 311 DE 2015,49738463,YOLIS DEL ROSARIO JIMENEZ GUTIERREZ,IDRD-CTO-1829-2014,1267000,2015-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2084,11,11001,BOGOTA,BOGOTA
DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),800140603,NACIONAL,NACIONAL CENTRALIZADO,0422,900371591,EDIMULTICOLOR SAS,03-7-10065-14,7203600,2014-12-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1563,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - TRANSMILENIO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,583 de 2015,830509563,TECHNET ENTERPRISE SAS,CTO284-14,6507600,2015-10-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3143,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 316 DE 2015,830097971,CRAING LTDA,IDRD-STC-LP-022-2014,0,2015-04-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2234,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DISTRITAL DE AMBIENTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,SDA-DGC-SC-ADBP-006 DE 2015,1018447416,YOHANA ELIZABETH PEREZ SANTANA,SDA-1185-2012,104287,2015-06-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2477,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - ALCALDÍA LOCAL DE CHAPINERO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,218-2015,8300489177,FUNDACION DE DESARROLLO Y EMPRENDIMIENTO EN COLOMB,088-2014,12216946,2015-05-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2227,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACION Y MANTENIMIENTO VIAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCIÓN 307 DEL 08 DE SEPTIEMBRE DE 2017,8002079321,CI MULTISERVICIOS DE INGENIERIA 1A SA,204-2016,97105795.43,2017-09-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6060,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA GENERAL ALCALDÍA MAYOR,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,225,79703666,ALVARO PEREZ PUENTES,2212100-196-2014,5721214,2015-05-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2153,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 079 DE 2013,900508866,TOTAL CONCIERTOS SAS,IDRD-CAE-2030-2012,440554264,2013-02-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=363,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - DEFENSORIA DEL ESPACIO PUBLICO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,278,900098809,CUARTO PODER OR SAS,400-00129-223-0-2015,2017269,2014-09-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2753,11,11001,BOGOTA,BOGOTA
AGENCIA NACIONAL DE CONTRATACIÓN PÚBLICA (COLOMBIA COMPRA EFICIENTE),900514813,NACIONAL,NACIONAL DESCENTRALIZADO,Resolución 677 de 2015,8999991158,EMPRESA DE TELECOMUNICACIONES DE BOGOTA ETB SA,CCE-134-1-AMP-2014,670588813,2015-02-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2235,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 829 DE 2015,52362160,DIANA LUCIA SANCHEZ,IDRD-CTO-3315-2015,132810,2015-10-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2832,11,11001,BOGOTA,BOGOTA
DIRECCIÓN NACIONAL DE INTELIGENCIA (DNI),900475460,NACIONAL,NACIONAL CENTRALIZADO,S/N,900604589,FUMIGACIONES KERMES SAS,010-2015,87692,2015-05-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2147,11,11001,BOGOTA,BOGOTA
EJÉRCITO NACIONAL,NO DEFINIDO,NACIONAL,NACIONAL CENTRALIZADO,resolucion 236 11-07-16,900680737,CONSORCIO GRUPO INGENIERIA,Contrato No. 1397-2013,6057143561.26,2016-07-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4675,11,11001,BOGOTA,BOGOTA
EJÉRCITO NACIONAL,NO DEFINIDO,NACIONAL,NACIONAL CENTRALIZADO,076-2014,8600640384,HELICENTRO LIMITADA,086-JEAVE-2013,17751753,2014-03-31T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=607,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,CONSTANCIA EJECUTORIA IDU-1856-2013,8300054440,CIVILTEC INGENIEROS LTDA,IDU-1856-2013,0,2016-08-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3938,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - ALCALDÍA LOCAL DE SANTA FÉ,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,000078-2015,9006654176,CONSORCIO CIVING-FORERO INGENIEROS CIVILES,COP-177-2015,2445000,2015-05-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2233,11,11001,BOGOTA,BOGOTA
EJÉRCITO NACIONAL,NO DEFINIDO,NACIONAL,NACIONAL CENTRALIZADO,168,900350133,OFIBEST SAS,153-RASIM-UC-2015,43307593,2015-11-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2913,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 25417 de 2015,9004029921,CONSORCIO AVENIDA PRIMERA DE MAYO 2010,IDU-56-2010,39201625,2015-04-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2068,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,EJECUTORIA RESOL. 010006 DE 2016,19229812,ALVARO NIÑO CORTES,IDU-1333-2015,396377276,2016-11-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4537,11,11001,BOGOTA,BOGOTA
FONDO ROTATORIO DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,899999737,NACIONAL,NACIONAL CENTRALIZADO,1438 DEL 22 DE NOVIEMBRE DE 2017,8600095786,CONSORCIO JL INGENIERIA,057 DE 2015 FRR,154245709,2017-11-22T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9279,11,11001,BOGOTA,BOGOTA
MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,0840,8300424606,COMPAÑIA COLOMBIANA DE CONSTRUCCION S A COD SA,2164 - 2014,3991000,2015-04-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2045,11,11001,BOGOTA,BOGOTA
SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS (SSPD),800250984,NACIONAL,NACIONAL DESCENTRALIZADO,20175270045775,7450316,CHAVEZ BRUGES CHARLES DAVID,559-16,2200000,2017-04-04T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5495,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 310 DE 2015,49738463,YOLIS DEL ROSARIO JIMENEZ GUTIERREZ,IDRD-CTO-1829-2014,1267000,2015-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2083,11,11001,BOGOTA,BOGOTA
UNIDAD DE GESTIÓN PENSIONAL Y PARAFISCALES (UGPP),900373913,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCIÓN 1315 DEL 23-12-2015,38254256,MARTHA LUCIA SUAREZ OSORIO,03.143-2015,1731637,2015-12-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3162,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 1398,79979026,JOSE ALBERTO HIGUERA ALFONSO,3235-2015,350000,2017-08-04T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5975,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 46630 DE 2015,9007629538,CONSORCIO ESPACIOS URBANOS 008,IDU-795-2014,668102162,2015-06-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2494,11,11001,BOGOTA,BOGOTA
DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),800197268,NACIONAL,NACIONAL CENTRALIZADO,009943,9010398493,CONSORCIO INFRAESTRUCTURA SA,00-291-2016,78726341,2019-12-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9278,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IED. SOTAVENTO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,CMC-CS-004-2014,79547933,JORGE ARISTIZABAL,004,0,2014-01-17T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=821,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 89212 DE 2014,9003070161,CONSORCIO CALLE 134,IDU-20-2009,1324414413,2014-10-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2657,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 56340 DE 2015,8301178967,CONSTRUCCIONES AR & S LTDA,IDU-1947-2014,199070398,2015-08-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2654,11,11001,BOGOTA,BOGOTA
CONSEJO SUPERIOR DE LA JUDICATURA,800093816,NACIONAL,NACIONAL CENTRALIZADO,Resolución No. 0090 del 23 de enero de 2018,9012238416,UNION TEMPORAL ICOM 2018,Contrato No. 234 de 2018,1548806969.3,2020-01-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9318,11,11001,BOGOTA,BOGOTA
UNIDAD DE GESTIÓN PENSIONAL Y PARAFISCALES (UGPP),900373913,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION 1274 del 22-12-2015,38254256,MARTHA LUCIA SUAREZ OSORIO,03.143-2015,1731637,2015-12-22T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3161,11,11001,BOGOTA,BOGOTA
UNIDAD DE GESTIÓN PENSIONAL Y PARAFISCALES (UGPP),900373913,NACIONAL,NACIONAL DESCENTRALIZADO,2283 DEL 24/11/2016,9004476336,INDIMACOL SAS,02.009-2016,105000,2016-11-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4695,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION NUMERO 005088 DE 2017,9002589132,COLOMBO HISPANICA LTDA,IDU-69-2008,771989122.94,2017-09-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6196,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,CONSTANCIA EJECUTORIA,9003090906,CONSORCIO INTERVIAL 09,IDU-31-2009,140217700,2014-12-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1592,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 1659,79325053,HERNAN CARRASQUILLA CORRAL,1712-2015,840000,2017-08-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6158,11,11001,BOGOTA,BOGOTA
DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),800140603,NACIONAL,NACIONAL CENTRALIZADO,207 DEL 12 DE AGOSTO DE 2015,830052968,EXOGENA LIMITADA,03-2-10007-14,14527963,2015-08-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2481,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,EJECUTORIA RESOL 4351DE 2016,1019106202,PAOLA ANDREA PACHON ORTEGA,IDU-1356-2015,1125000,2016-03-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3418,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - ALCALDÍA LOCAL DE BOSA,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,528,8300592897,ASOCIACION DE DISCAPACITADOS FISICOS DEL SUR ¿ ASO,109-2013,10000000,2014-08-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1037,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 7635 de 2016,9005805977,CONSORCIO AG - 14,IDU-49-2012,61931152,2016-07-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3914,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - JARDÍN BOTÁNICO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,066-2015,1073670350,JORGE HUMBERTO SANCHEZ ESCOBAR,JBB-CTO-506-2014,564900,2015-03-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2676,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - ALCALDÍA LOCAL RAFAEL URIBE URIBE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,ACTA AUDIENCIA INCUMPLIMIENTO CAS-001-2011,9002214821,CORPORACION NACIONAL DE SERVICIOS PROFESIONALES,CAS-01-2011,0,2014-09-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1488,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 81 del 14 de Enero del 2014,8300104877,PABLO EMILIO BOCAREJO INGENIEROS CONSULTORES & CIA,IDU-43-2012,72139735,2014-01-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=303,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,1294-2020,9010107671,UNION TEMPORAL ESPACIO PUBLICO,IDU-933-2016,1378016652,2020-01-31T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9340,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 031 DE 2015,14960070,MANUEL JOSE GIRALDO MARTINEZ,IDRD-CA-2061-2014,5000000,2015-01-27T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1683,11,11001,BOGOTA,BOGOTA
INSTITUTO NACIONAL PARA SORDOS (INSOR),860016627,NACIONAL,NACIONAL CENTRALIZADO,RESOLUCION 429 DE 2016,8000294628,TABORDA MAYA & CIA S EN C INVERLUNA Y CIA SAS,COMPRAVENTA 002 DE 2013,237794700,2016-09-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4237,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE DESARROLLO ECONOMICO,NO DEFINIDO,TERRITORIAL,NACIONAL DESCENTRALIZADO,RESOLUCION 372 DE 2016,52345994,SONIA ELVIRA VELOZA MOGOLLÒN,311-2015,3510900,2016-06-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3678,11,11001,BOGOTA,BOGOTA
HOSPITAL MILITAR CENTRAL (HOMIC),830040256,NACIONAL,NACIONAL DESCENTRALIZADO,0527 DEL 31-05-2017,8000992835,DROSERVICIO LTDA,203/2014,51640190,2017-05-31T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5775,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - ALCALDÍA LOCAL LOS MARTIRES,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCIÓN 039-2016,9001430016,FUNDECOS,CONTRATO DE PRESATCION DE SERVICIOS 111-2014,9690159,2016-02-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3101,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IED. SOTAVENTO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,CMC-CS-003-2014,80730180,JOHN ROBERTSON GRANADOS AYALA,003,0,2014-01-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=820,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,006,900400391,FAGAR SERVICIOS 97 SL SUCURSAL COLOMBIA,2684-2013,642856376,2015-01-22T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2004,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE INTEGRACIÓN SOCIAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,1160,1020716692,ALVARO FERNANDO GARCIA RODRIGUEZ,7235-2015,165150,2017-07-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6017,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,EJECUTORIA RESOL 4669 DE 2016,9007835993,CONSORCIO MALLA VIAL 017,IDU-1686-2014,25751504,2016-04-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3416,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACION Y MANTENIMIENTO VIAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,037 de 2016,9006233787,GREEN PATCHER COLOMBIA SAS,638 DE 2013,236557344,2016-02-01T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3222,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,1166-2020,9010101769,CONSORCIO INFRAESTRUCTURA VIAL BOGOTA 2016,IDU-935-2016,237927711,2019-12-19T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9341,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - TRANSMILENIO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,237,900398793,EGOBUS SAS,CTO12-10,0,2016-04-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3456,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,14257,9002592606,CONSORCIO PRO - 3,IDU-93-2008,1044120000,2014-05-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=667,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA (DAPRE),899999083,NACIONAL,NACIONAL CENTRALIZADO,RESOLUCION 1004,9003050725,FUNDACION ARBOLES PARA LA VIDA,111-16,15548596,2016-12-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4918,11,11001,BOGOTA,BOGOTA
EJÉRCITO NACIONAL,NO DEFINIDO,NACIONAL,NACIONAL CENTRALIZADO,RES. 236,900680737,CONSORCIO GRUPO INGENIERIA,1397-2013,6057143561.26,2016-07-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4955,11,11001,BOGOTA,BOGOTA
